"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDLEVEL","NAICS2017_LABEL","SUBSECTOR","SECTOR","NAICS2017_F","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","611","Firms with no employees","2018","411640","197065193","0","30700002","1.1","3.9","0.0","2.6"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","612","Firms with 1 to 4 employees","2018","1616456","780287064","3224541","140777317","0.3","0.7","0.5","1.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","538384","667896316","3548464","155091549","1.1","1.1","1.0","1.3"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","350568","906728321","4716937","211891612","0.9","2.6","0.9","1.4"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","233565","1576043809","7088582","331385508","1.7","4.5","1.9","1.9"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","72067","1404773333","4923693","244610904","3.5","9.4","3.3","4.2"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","38450","1845777700","5665325","295907174","5.1","9.5","5.1","6.4"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","652","Firms with 250 to 499 employees","2018","9829","1027777276","3435596","175063086","7.5","10.1","7.6","10.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","029","Non-Hispanic","00","Total","001","Total","657","Firms with 500 employees or more","2018","6341","2477551440","10638531","477181265","3.4","3.3","2.5","5.3"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","611","Firms with no employees","2018","102244","39837880","0","6022521","2.3","3.1","0.0","3.2"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","612","Firms with 1 to 4 employees","2018","382404","164845377","791473","27472430","0.9","2.1","1.0","1.8"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","139863","142417643","924052","31289888","2.1","3.4","2.2","3.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","88447","172971554","1192700","39457948","3.6","7.4","3.6","3.6"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","54344","257425415","1609699","55196099","3.4","8.9","3.7","5.2"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","12169","158128782","832451","29988097","6.8","22.5","7.3","14.3"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","4943","154805134","748668","29854672","11.2","20.1","10.7","12.0"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","652","Firms with 250 to 499 employees","2018","1153","62299844","428272","14053607","20.1","27.8","19.8","22.2"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","657","Firms with 500 employees or more","2018","650","109789547","830152","28335004","13.7","9.6","7.6","12.3"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","611","Firms with no employees","2018","620611","262895752","0","42118464","0.8","2.7","0.0","2.0"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2018","2375040","1036300542","4694516","193123249","0.2","0.5","0.4","1.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2018","781984","889738319","5162831","212922816","0.6","1.5","0.7","1.3"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2018","500788","1187451164","6730460","282928489","0.9","2.6","0.8","1.2"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2018","326742","2019427728","9856333","429996044","1.8","5.9","1.8","1.8"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2018","95375","1718298023","6509650","304554206","3.2","7.9","3.1","3.7"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2018","49364","2171307790","7284793","360900676","5.2","8.2","5.2","6.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2018","12213","1219306366","4291070","208112676","7.1","9.0","6.8","8.5"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","001","Total","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2018","7761","2798436864","12347779","545447500","4.2","2.8","2.3","4.9"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","611","Firms with no employees","2018","129913","42885254","0","7605118","1.4","5.3","0.0","4.6"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2018","489895","166112568","934547","33338150","1.2","2.8","1.1","2.5"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2018","154959","140936177","1025973","36261021","1.6","4.3","1.6","2.9"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2018","92971","164385821","1249009","44091981","2.4","4.9","2.5","3.0"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2018","54313","252278126","1607100","59204828","2.3","14.9","2.4","5.4"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2018","14346","188913225","975015","38955407","7.9","10.8","8.0","8.5"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2018","6591","209443126","970204","42704995","7.9","15.5","9.2","9.7"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2018","1550","143999032","539277","23020442","24.8","33.9","21.8","17.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","002","Female","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2018","979","266622210","1330333","53041884","8.5","4.0","4.1","7.8"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","001","Total","30","White","001","Total","611","Firms with no employees","2018","392062","185236698","0","28994270","0.8","3.8","0.0","3.0"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2018","1525560","717468209","3023032","133597901","0.3","0.8","0.5","1.1"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2018","498319","616254316","3284663","146947542","1.1","1.3","1.1","1.4"
"0100000US","United States","null","00","2","Total for all sectors","null","00","null","null","003","Male","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2018","326137","859069864","4379226","201559494","1.0","2.7","1.0","1.7"
