"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_LABEL","SECTOR","INDLEVEL","NAICS2017_F","SUBSECTOR","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","RCPSZFI","RCPSZFI_LABEL","QDESC","QDESC_LABEL","BUSCHAR","BUSCHAR_LABEL","YEAR","FIRMPDEMP","FIRMPDEMP_PCT","RCPPDEMP","RCPPDEMP_PCT","EMP","EMP_PCT","PAYANN","PAYANN_PCT","FIRMPDEMP_S","FIRMPDEMP_PCT_S","RCPPDEMP_S","RCPPDEMP_PCT_S","EMP_S","EMP_PCT_S","PAYANN_S","PAYANN_PCT_S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","367","10.0","2596","10.1","261","6.6","2190","5.1","34.5","3.3","36.6","3.6","45.4","3.3","68.1","3.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BX","Unknown number of owners","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BY","Total reporting","2018","3654","100.0","25729","100.0","3944","100.0","42904","100.0","8.2","0.0","8.3","0.0","15.4","0.0","26.3","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BZ","Item not reported","2018","176","X","1185","X","34","X","536","X","35.8","X","37.8","X","85.7","X","65.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","A1","All firms","2018","30367","X","523070","X","29741","X","594732","X","4.3","X","4.4","X","8.7","X","24.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BQ","1 person","2018","11398","84.7","199210","85.0","10736","88.0","227155","93.2","5.9","1.6","6.2","1.8","11.4","2.2","31.3","1.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","1963","14.6","33411","14.3","1443","11.8","15919","6.5","13.4","1.7","14.7","1.8","22.1","2.2","15.8","1.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","S","S","S","S","0 to 19 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BX","Unknown number of owners","2018","S","S","S","S","0 to 19 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BY","Total reporting","2018","13461","100.0","234331","100.0","12200","100.0","243665","100.0","5.4","0.0","5.7","0.0","11.2","0.0","29.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BZ","Item not reported","2018","619","X","11672","X","409","X","3473","X","20.1","X","21.7","X","28.6","X","30.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","A1","All firms","2018","58001","X","2162261","X","61151","X","909977","X","3.3","X","3.1","X","6.8","X","7.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BQ","1 person","2018","23042","86.9","860191","86.8","25466","86.8","391901","86.5","4.4","1.3","4.4","1.3","7.7","2.0","11.0","3.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","3271","12.3","123270","12.4","3703","12.6","46467","10.3","10.5","1.2","9.9","1.2","16.1","1.9","17.2","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","147","0.6","5550","0.6","36","0.1","12137","2.7","45.0","0.2","45.3","0.2","81.7","0.1","97.6","2.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BQ03","11 or more people","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BX","Unknown number of owners","2018","S","S","S","S","100 to 249 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BY","Total reporting","2018","26514","100.0","990970","100.0","29339","100.0","453279","100.0","4.2","0.0","4.1","0.0","7.1","0.0","8.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BZ","Item not reported","2018","1147","X","43273","X","1766","X","14457","X","17.8","X","17.4","X","30.2","X","17.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","A1","All firms","2018","131152","X","9708638","X","180741","X","3056422","X","2.0","X","1.9","X","4.0","X","3.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BQ","1 person","2018","58313","86.3","4334378","86.2","79022","84.2","1305864","84.5","1.8","0.4","1.8","0.4","3.3","1.0","3.0","0.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","8932","13.2","666818","13.3","14156","15.1","220631","14.3","3.8","0.4","3.9","0.4","7.1","0.8","7.6","0.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","250","0.4","19543","0.4","364","0.4","9849","0.6","29.7","0.1","30.6","0.1","44.7","0.2","43.2","0.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BQ03","11 or more people","2018","S","S","S","S","100 to 249 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BX","Unknown number of owners","2018","S","S","S","S","100 to 249 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BY","Total reporting","2018","67591","100.0","5028107","100.0","93835","100.0","1545751","100.0","1.8","0.0","1.7","0.0","3.4","0.0","3.4","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BZ","Item not reported","2018","2604","X","192461","X","4145","X","55183","X","8.6","X","9.4","X","12.9","X","13.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","A1","All firms","2018","270413","X","45218859","X","598313","X","13302636","X","1.4","X","1.5","X","2.1","X","1.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ","1 person","2018","114326","80.8","19008725","80.4","247325","78.0","5704159","80.0","1.9","0.6","2.1","0.7","2.1","0.9","1.7","0.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","25931","18.3","4440307","18.8","67892","21.4","1371500","19.2","3.2","0.6","3.4","0.7","4.5","0.8","3.6","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","671","0.5","110418","0.5","1260","0.4","26175","0.4","17.2","0.1","19.1","0.1","21.1","0.1","20.6","0.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ03","11 or more people","2018","148","0.1","24833","0.1","248","0.1","7565","0.1","50.3","0.1","49.4","0.1","51.0","0.0","62.1","0.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BX","Unknown number of owners","2018","387","0.3","58171","0.2","545","0.2","16922","0.2","30.5","0.1","29.9","0.1","40.2","0.1","38.9","0.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BY","Total reporting","2018","141464","100.0","23642453","100.0","317269","100.0","7126320","100.0","1.5","0.0","1.6","0.0","1.8","0.0","1.2","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BZ","Item not reported","2018","4751","X","812488","X","13269","X","248040","X","5.2","X","5.1","X","6.9","X","7.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","A1","All firms","2018","228040","X","81341567","X","937908","X","23543685","X","1.4","X","1.6","X","2.4","X","2.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ","1 person","2018","88616","74.8","31609517","74.7","353258","72.0","9447711","73.9","2.0","0.7","2.1","0.6","2.9","0.8","2.7","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","28910","24.4","10396853","24.6","133871","27.3","3237304","25.3","2.8","0.7","2.6","0.7","3.6","0.8","3.2","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","541","0.5","186481","0.4","2228","0.5","58918","0.5","26.1","0.1","25.1","0.1","28.5","0.1","21.9","0.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","002","Female","001","Total","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ03","11 or more people","2018","95","0.1","34065","0.1","587","0.1","7338","0.1","46.7","0.0","49.0","0.0","74.5","0.1","58.5","0.0"
